id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd
20938,41E95C45XPvAibaEXe88L+jeN4TPm4VR5HvH4X8t,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20939,DC88F693XPvAibaEXe/Z2D1Qs9UWoCNG/k5FncYF,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20940,BEA9EB6BXPvAibaEXe/uPR0E3TEtQs+3alDs0Y8t,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20941,91A9AE2FXPvAibaEXe/7BYdCAEGEzTfU5A0uuq8c,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20942,4B718AE2XPvAibaEXe90TjJq9LqiZomPXAGqa4xD,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20943,D5CCC0F0XPvAibaEXe9xLM9bjmqfKXYiG4DipNYr,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20944,320B951DXPvAibaEXe8b36blNCVklRDcN/awSZaK,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20945,8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20946,64FBBAB2XPvAibaEXe84OR/xkBCpMY+R/v0ab3Px,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20947,2FC1D165XPvAibaEXe/8rx8cZm8Qsd1BKDKQ2GnL,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20948,790A7A3DXPvAibaEXe9dY3g0Pb8XoKittaXvtOYl,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20949,476F6055XPvAibaEXe+Em+qhkpGqwEUl4byQOpeh,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20950,999263ACXPvAibaEXe/R8wKTWV7vqmOtOEaycDAf,2.0,Bị cảnh báo vì:\n- Điểm trung bình 2 học kỳ liên tiếp < 4\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20951,17DD1891XPvAibaEXe/Hd2nFsMs4VAdcqNefMXdw,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20952,0C2AF9F5XPvAibaEXe94sKKoWENjB6fpcrsmxLCQ,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20953,9602D38FXPvAibaEXe+23cTkF8qTD7zKM/8z9CwC,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20954,F1C269FDXPvAibaEXe/eRksRS1wGeM1wcohpNXDp,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20955,A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20956,E544BE8BXPvAibaEXe91kmICrkek2ks2xIM8jFDv,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20957,94D6B658XPvAibaEXe+NyYotv4FWdVcOVndmVKqU,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20958,B1670272XPvAibaEXe8oT/p9f7HpvcISxLEB9snv,2.0,Bị cảnh báo vì:\n- Điểm trung bình 2 học kỳ liên tiếp < 4\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20959,175251B1XPvAibaEXe/CDMtnBauOULtbUgCTxm/Y,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20960,B51A494FXPvAibaEXe/ZbeP+H+OlztV2GD+XBqCe,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20961,D7F095BFXPvAibaEXe8jwcgah0IjmpyjTh4hOace,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20962,F095C0CEXPvAibaEXe9Tdz4CswjA140A5JVmCaNn,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20963,7B4D341FXPvAibaEXe9/w7qCPr4fx7bYTS1UiH5h,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20964,3109C9E2XPvAibaEXe+pyJpvsB6nZFgENUFNfUIY,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20965,8C4FE4F4XPvAibaEXe8Lp0YaxzdqUjpNyxA6voae,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20966,90B4C053XPvAibaEXe/iIkJq57vD74VQ3BU9fHva,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20967,8E67D2C5XPvAibaEXe/QqI5At3DBgul5/XfuN0ol,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20968,4FE90AD0XPvAibaEXe80b1fr0fH/Jj7xmDTOY5yl,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20969,4C1CA7DCXPvAibaEXe8BxOZlGHrYNxtiDZ0bQZSk,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20970,FED40161XPvAibaEXe/HQN1XeSL1BMtMCujx8fTx,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20971,01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2.0,Buộc thôi học được Hội đồng xem xét hạ mức lần cuối,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20972,CB6377B6XPvAibaEXe8808q51BnmQgFXOVlspk8F,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20973,DD0479B2XPvAibaEXe8QSVVyFBgPn8/Et18NyNES,2.0,Bị cảnh báo vì đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20974,DF9F19C7XPvAibaEXe/7VNok06ub0JvLoH9dyvXN,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20975,008BC94CXPvAibaEXe9/w7qCPr4fx1vMkMDBbGR/,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20976,D7601820XPvAibaEXe8yk/xNTBUkzjboTdoYJuYx,2.0,Buộc thôi học được Hội đồng xem xét hạ mức lần cuối,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20977,AECDA517XPvAibaEXe9Z0fDyfUkzH0z69+UCjYo/,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20978,72C18F32XPvAibaEXe9pz/hgBFL5ILG7SOWQGRft,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20979,2B825CEBXPvAibaEXe+BUGeEgVnB4J2reWP3zJfy,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20980,24500250XPvAibaEXe+dVXFbWVwKlZWoN4Lv4G5x,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20981,46F21520XPvAibaEXe8SnnwrtS3HXA7O1FUi8Dvy,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20982,DDBD0AC6XPvAibaEXe/9ugxkUZcLfP+4REaiz1m9,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20983,2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2.0,Bị cảnh báo vì:\n- Điểm trung bình 2 học kỳ liên tiếp < 4\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20984,58C3BAECXPvAibaEXe/jA2MATe6eKg/8OGy+CwwB,2.0,Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20985,BD0493E1XPvAibaEXe/WTR5UGsYutA7PJ6yFCsBD,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20986,ACC6BE03XPvAibaEXe/7jEMhYBA6GZiEn3v4da33,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20987,DA2A3DC3XPvAibaEXe8ElCvsRaR7d1DAGVbnyg86,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20988,3B5A2570XPvAibaEXe+fBpTg8OXouiUqUrsrrpm4,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20989,360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20990,844BA991XPvAibaEXe8ZQB/g2cpypMy8eFWE0KZT,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20991,17FFC7CCXPvAibaEXe+wCRIlhV+1XwB91jd9TqF4,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20992,7CE0E656XPvAibaEXe8JNpgMW2c4UDY5KYrMOBL5,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20993,CB0BA297XPvAibaEXe+M/BSgLkQKV1OtiUKsEhKw,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20994,55B3040AXPvAibaEXe8nuCevWXzMu3DVkkGdF3mq,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20995,7E297529XPvAibaEXe80CrbkBDr5tYJCMNTf6qPL,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20996,762CDBF5XPvAibaEXe/cAy9n2SNhGL2njCfF1PRs,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20997,23D78CF6XPvAibaEXe8ndFTCadX+eIAXGVGsF3/b,2.0,Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20998,18095340XPvAibaEXe8yk/xNTBUkzrAIztHB4ZIS,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
20999,6EE844F3XPvAibaEXe/Yg42D1b4hlM0UX0BHinO5,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21000,FA7CB31DXPvAibaEXe/Q6C3BndaQUGiZ+OgRkshk,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21001,CC3AD1E9XPvAibaEXe+F+2tZHEiFCfNt8GFoThy6,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21002,848AB351XPvAibaEXe+SgbKufUiN7OKpFsodMp2m,2.0,Bị cảnh báo vì:\n- Điểm trung bình 2 học kỳ liên tiếp < 4\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21003,5B7E86ECXPvAibaEXe+fPSOag5leTemrjmHmhVHy,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21004,D213ED0DXPvAibaEXe9ESTQu9OOcIEH3IzPs1iiR,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21005,79A8C079XPvAibaEXe/lyY7+7E9oi82rS57hxGU5,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21006,B6C44283XPvAibaEXe+Z64Gg7q108KvfKyblNA82,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21007,97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21008,60C27690XPvAibaEXe9TMBdu4IUyd5wpmmATeJfU,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21009,B3595230XPvAibaEXe8AMmr3Xq9FJx3YwFBtE8jB,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21010,7A0295BEXPvAibaEXe9GqQkS1wvjIY8Eyvx1K5/i,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21011,4813A23DXPvAibaEXe/waquVAMA8TuWB0ajB6F8a,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21012,8DF80DC7XPvAibaEXe+GHNK19bpqC2HzcxrGb6J1,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21013,9D86B13DXPvAibaEXe8lzySxhHiT0WPIM25OzMa/,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21014,AE2F1B61XPvAibaEXe9BgVwdGgzpac6mspMdyLgK,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21015,B5A5645EXPvAibaEXe95t7IdlkoVf/AQqVZIBtH0,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21016,3547A27CXPvAibaEXe/JRR+qhRXMm5LPIyI46Mn9,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21017,445B1666XPvAibaEXe/eRksRS1wGeLe60/QESEnH,2.0,Buộc thôi học được Hội đồng xem xét hạ mức lần cuối,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21018,E402E8DCXPvAibaEXe876wt31yGPP/BDYut7u/p4,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21019,0BF2FC70XPvAibaEXe8eWl5Nr7OWQmKkpXrB/Ifd,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21020,A259F1D8XPvAibaEXe+LbmSTUWVMuNAoY/EQV9z/,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21021,9F86E0E9XPvAibaEXe/7VXm0xgXldOk337YvxwNJ,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21022,8B9DD5F1XPvAibaEXe/7VXm0xgXldIyNDzaf66fA,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21023,80FA351CXPvAibaEXe8CN9MRovh0mPhPinh+dczq,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21024,3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21025,EE124006XPvAibaEXe+x/3KKGWxYH5eE8fYkddOq,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21026,DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21027,1141598AXPvAibaEXe/pnXUIwMJHJoKjMft6e6Oo,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21028,EE2F83F4XPvAibaEXe8XU1E8XgQL2A7dywO0E1Ee,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21029,B84DFE19XPvAibaEXe/t9ok6w7D83bDzYmL3jFJd,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21030,B43FDAD6XPvAibaEXe8JFpQse3KV6k3ttGeCXYYH,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21031,75E7FF8CXPvAibaEXe/w5GZwSM37/+rEfYCQIT7t,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21032,2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21033,E0EA07F4XPvAibaEXe8qwxsYP7Gy4egolsydGMpR,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21034,C53BFE49XPvAibaEXe/GIu0V6tRrkw24BUGPXVVI,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21035,742B1E08XPvAibaEXe8qxKHWIxudAKb8Z+/8qlwv,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21036,59EDC357XPvAibaEXe9iepFIQz9mxUtITtBxsFxw,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21037,4F77999DXPvAibaEXe8WxPcntbnysnT5dtrBmrBu,2.0,Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21038,BCAEE957XPvAibaEXe8u6ih8pRJJpAGyfrQ+PAcq,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21039,BA859156XPvAibaEXe+cHxM5cHw4WkpeapAn73Y4,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21040,5D284A3DXPvAibaEXe9p78qxnH96y+U6SLz2uzt8,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21041,5B4A6DFBXPvAibaEXe8UGNMJasZG8Ewtb9AA64WW,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21042,62BFFE2EXPvAibaEXe/9ugxkUZcLfPe37BSUxSyd,2.0,Buộc thôi học được Hội đồng xem xét hạ mức lần cuối,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21043,0E184853XPvAibaEXe8OLQLlidG6/6DACqDoin5w,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21044,1AA01459XPvAibaEXe8qBtIUs9INCxnbbJBzZt2h,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21045,B3C6F3EEXPvAibaEXe9wxm0WjsXoKiVQJ7npD9UH,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21046,37C8A303XPvAibaEXe+dJypLAXKUX6hg39HIUvKN,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21047,FAF7008FXPvAibaEXe/Z2D1Qs9UWoLz0wvrvwm+Q,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21048,AE624A96XPvAibaEXe/8dEMQ5HsLlwvZ5/2Rqe9y,2.0,Buộc thôi học được Hội đồng xem xét hạ mức lần cuối,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21049,1045A78EXPvAibaEXe8dsW93DhIODCnZ4iYHgwM/,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21050,6E658CB4XPvAibaEXe+pfrKEojyOy7K7COmU1DyO,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21051,3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH,2.0,Bị cảnh báo vì:\n- Điểm trung bình học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21052,1308511EXPvAibaEXe87zPkGv/PdbpaE6yU8ahwD,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21053,829B9071XPvAibaEXe91UcttbrYag0wNDqn7ao3g,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21054,69634BDAXPvAibaEXe+gzQv7yQRYbnF+ADHGv386,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21055,D0832C09XPvAibaEXe+TUHAdEwrOxzM80WNqJ1fk,2.0,Bị cảnh báo vì:\n- Điểm trung bình 2 học kỳ liên tiếp < 4\n- Đóng học phí trễ,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21056,372B8B67XPvAibaEXe9Veo8epKbTmDULBuPb9MJv,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21057,8442D4A1XPvAibaEXe8n6FFpptVzUnUcDJxNSI27,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21058,5DD5F416XPvAibaEXe/nv6PZ4rt50kwnvSbCHl0f,2.0,Buộc thôi học được Hội đồng xem xét hạ mức,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21059,3607336EXPvAibaEXe9cPs/fVpB+n/gOEItS3aTM,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21060,D0C629C0XPvAibaEXe+fPSOag5leTeota8X7NDoH,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21061,AEB28933XPvAibaEXe86jqvsmOoL9iHMp/2aXaxQ,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21062,4DB1855DXPvAibaEXe+n4oL3iuTqC0cLl0kwM7kQ,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21063,BDA8F475XPvAibaEXe9WGATIMl02LEaibTVYKq1l,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
21064,CA90782BXPvAibaEXe8qBtIUs9INC+5foK/FHD/Y,2.0,Bị cảnh báo vì Điểm trung bình học kỳ 1 < 3,2.0,2020.0,245/QĐ-ĐHCNTT,2020-05-19
